iteration,total_runs,obs_realization,par_realization,gdmf,gdma,gnh3
1,440,base,base,3.86748e-06,5.31802e-06,6.25761e-05
2,680,0,0,3.48736e-06,5.67741e-06,6.86019e-05
2,680,1,1,0.000122616,2.09698e-05,6.72364e-05
2,680,2,2,1.97121e-06,4.34009e-06,4.95138e-05
2,680,3,3,0.000122616,2.2271e-05,6.7441e-05
2,680,4,4,2.09411e-06,4.73295e-05,6.80906e-05
2,680,5,5,0.000122616,2.26909e-05,6.63856e-05
2,680,6,6,5.68941e-06,1.07399e-05,4.12438e-05
2,680,7,7,0.000122616,2.09909e-05,6.65039e-05
2,680,8,8,1.29159e-05,1.30962e-05,6.86093e-05
2,680,9,9,1.6266e-06,4.82505e-05,6.86112e-05
2,680,10,10,5.75833e-06,8.28312e-06,6.85749e-05
2,680,11,11,1.83001e-05,8.34229e-06,5.40863e-05
2,680,12,12,3.95919e-06,6.19767e-06,5.085e-05
2,680,13,13,7.90202e-06,6.62043e-06,6.64689e-05
2,680,14,14,0.000119552,2.12757e-05,6.40548e-05
2,680,15,15,3.02515e-05,1.20809e-05,4.53966e-05
2,680,16,16,1.25292e-05,9.06159e-06,3.49799e-05
2,680,17,17,0.000122616,2.20459e-05,6.86121e-05
2,680,18,18,7.5985e-05,1.48889e-05,6.86124e-05
2,680,19,19,0.000122616,2.19434e-05,6.86121e-05
2,680,20,20,2.47627e-05,8.28835e-06,5.34505e-05
2,680,21,21,1.52722e-05,1.98936e-05,6.8597e-05
2,680,22,22,0.000122616,2.24635e-05,6.55989e-05
2,680,23,23,1.35389e-05,1.04679e-05,6.86084e-05
2,680,24,24,3.70681e-05,1.09901e-05,6.21284e-05
2,680,25,25,7.0126e-06,6.988e-06,2.63151e-05
2,680,26,26,1.71097e-06,2.57293e-05,6.86078e-05
2,680,27,27,2.74402e-06,4.00685e-06,5.93766e-05
2,680,28,28,0.000122616,2.15163e-05,6.86122e-05
2,680,29,29,9.38919e-06,7.38746e-06,5.44853e-05
2,680,30,30,8.09445e-06,1.70526e-05,6.86095e-05
2,680,31,31,0.000122616,2.34461e-05,6.79835e-05
2,680,32,32,4.00286e-06,6.96857e-06,6.85954e-05
2,680,33,33,2.26228e-05,9.27162e-06,6.86088e-05
2,680,34,34,0.000122616,2.00229e-05,6.84873e-05
2,680,35,35,1.59912e-06,2.9009e-05,6.8609e-05
2,680,36,36,0.000122616,1.99649e-05,6.83235e-05
2,680,37,37,4.80135e-06,8.5507e-06,5.05957e-05
2,680,38,38,6.10303e-06,1.44518e-05,6.85998e-05
2,680,39,39,5.05532e-06,6.44158e-06,6.86035e-05
2,680,40,40,0.000122616,2.1142e-05,6.74494e-05
2,680,41,41,0.000122616,2.26445e-05,6.77352e-05
2,680,42,42,0.000122616,1.94085e-05,6.85791e-05
2,680,43,43,0.000122616,2.3132e-05,6.3967e-05
2,680,44,44,8.09947e-06,1.05997e-05,5.44371e-05
2,680,45,45,9.83749e-06,1.14454e-05,6.85688e-05
2,680,46,46,1.74963e-05,7.93345e-06,6.86024e-05
2,680,47,47,0.000122616,1.99489e-05,6.84011e-05
2,680,48,48,4.15045e-06,5.26687e-06,6.42388e-05
2,680,49,49,0.000122616,2.10402e-05,6.82025e-05
2,680,50,50,0.000122616,2.15158e-05,6.86122e-05
2,680,51,51,3.15988e-06,6.35819e-05,6.70166e-05
2,680,52,52,1.0078e-05,0.000104766,6.86032e-05
2,680,53,53,3.07453e-06,6.09585e-06,6.73792e-05
2,680,54,54,0.000122616,2.10451e-05,6.86122e-05
2,680,55,55,4.60609e-06,5.4405e-06,2.30285e-05
2,680,56,56,0.000122616,2.24598e-05,6.77511e-05
2,680,57,57,0.000122616,2.15583e-05,6.4489e-05
2,680,58,58,0.000122616,2.18121e-05,6.32602e-05
2,680,59,59,1.89085e-06,4.35354e-06,3.27509e-05
2,680,60,60,1.80798e-06,4.45647e-06,6.85869e-05
2,680,61,61,1.60382e-06,4.52955e-06,3.63103e-05
2,680,62,62,1.47579e-05,1.10148e-05,6.85857e-05
2,680,63,63,0.000122616,2.03681e-05,6.86123e-05
2,680,64,64,2.78696e-06,6.701e-06,5.16833e-05
2,680,65,65,1.59562e-06,6.25345e-06,5.25816e-05
2,680,66,66,9.07473e-06,7.25032e-06,6.85863e-05
2,680,67,67,0.000122616,2.18757e-05,6.72749e-05
2,680,68,68,3.30522e-05,1.33033e-05,6.75656e-05
2,680,69,69,0.000122616,2.20653e-05,6.86121e-05
2,680,70,70,3.15036e-06,4.83592e-06,5.38659e-05
2,680,71,71,6.43127e-06,2.71572e-05,5.5767e-05
2,680,72,72,0.000122616,2.08608e-05,6.78804e-05
2,680,73,73,0.000122616,2.32121e-05,6.79144e-05
2,680,74,74,2.49224e-05,1.05742e-05,5.78405e-05
2,680,75,75,1.66873e-05,3.45577e-05,6.86034e-05
2,680,76,76,4.60124e-06,5.76184e-06,6.54078e-05
2,680,77,77,1.19742e-05,8.78853e-06,4.82999e-05
2,680,78,78,0.000122616,2.02084e-05,6.86123e-05
2,680,79,79,1.20674e-05,9.34987e-06,6.8577e-05
2,680,80,80,1.87703e-06,4.46819e-06,6.85984e-05
2,680,81,81,0.000122616,1.87414e-05,6.86125e-05
2,680,82,82,1.33525e-05,9.76533e-06,3.39838e-05
2,680,83,83,0.000122616,1.9932e-05,6.85166e-05
2,680,84,84,0.000122616,2.09313e-05,6.69377e-05
2,680,85,85,0.000122616,2.20337e-05,6.86121e-05
2,680,86,86,9.68487e-06,1.32719e-05,6.86088e-05
2,680,87,87,8.75958e-06,7.1564e-06,5.5073e-05
2,680,88,88,8.18801e-06,6.57844e-06,6.85842e-05
2,680,89,89,1.9076e-06,2.64775e-05,5.14024e-05
2,680,90,90,4.21226e-06,5.81894e-06,3.27434e-05
2,680,91,91,2.05188e-06,4.41289e-06,5.06403e-05
2,680,92,92,1.2963e-05,4.00477e-05,6.86062e-05
2,680,93,93,0.000122616,2.0198e-05,6.86123e-05
2,680,94,94,5.90132e-06,1.88702e-05,5.81959e-05
2,680,95,95,1.84495e-06,3.80951e-06,3.70459e-05
2,680,96,96,3.51102e-06,8.09808e-06,5.7174e-05
2,680,97,97,0.000122616,2.16812e-05,6.86121e-05
2,680,98,98,0.000122616,1.98918e-05,6.79334e-05
2,680,99,99,2.03309e-06,7.58826e-06,5.45876e-05
2,680,100,100,7.65787e-06,1.72542e-05,6.86004e-05
2,680,101,101,9.21112e-06,5.89011e-06,6.58533e-05
2,680,102,102,6.48358e-06,6.66247e-06,2.89027e-05
2,680,103,103,0.000122616,2.11388e-05,6.86122e-05
2,680,104,104,5.16263e-06,4.72559e-06,6.86e-05
2,680,105,105,1.21092e-05,1.00878e-05,6.85741e-05
2,680,106,106,3.44361e-06,1.74244e-05,6.77482e-05
2,680,107,107,0.000122616,2.3297e-05,6.81595e-05
2,680,108,108,0.000109175,2.00148e-05,6.5053e-05
2,680,109,109,1.40858e-05,1.73211e-05,4.42892e-05
2,680,110,110,3.02752e-06,3.59828e-05,6.73047e-05
2,680,111,111,2.15368e-05,8.48005e-06,6.05331e-05
2,680,112,112,9.07111e-05,1.73891e-05,6.86114e-05
2,680,113,113,1.6543e-06,1.02042e-05,4.98302e-05
2,680,114,114,0.000122616,1.98607e-05,6.86124e-05
2,680,115,115,0.000122616,2.24965e-05,6.70388e-05
2,680,116,116,0.000122616,1.90604e-05,6.84586e-05
2,680,117,117,7.0756e-06,6.96315e-06,5.98649e-05
2,680,118,118,0.000122616,2.06054e-05,6.65725e-05
2,680,119,119,6.04183e-05,1.55197e-05,5.66245e-05
2,680,120,120,7.15136e-06,7.94152e-06,6.85924e-05
2,680,121,121,3.28191e-06,1.3676e-05,6.86018e-05
2,680,122,122,3.83535e-06,1.09825e-05,5.46764e-05
2,680,123,123,8.14019e-06,9.21752e-06,6.85732e-05
2,680,124,124,3.92039e-06,5.441e-05,5.97491e-05
2,680,125,125,2.08824e-05,9.31188e-06,5.17545e-05
2,680,126,126,1.22515e-05,9.68226e-06,6.81607e-05
2,680,127,127,4.20318e-05,1.06334e-05,6.81362e-05
2,680,128,128,1.60471e-06,4.0522e-06,5.26682e-05
2,680,129,129,1.88518e-06,4.59096e-06,6.85987e-05
2,680,130,130,0.000122616,1.88247e-05,6.85959e-05
2,680,131,131,0.000122616,2.03208e-05,6.86123e-05
2,680,132,132,0.000122616,2.15676e-05,6.86122e-05
2,680,133,133,3.31731e-06,4.105e-05,6.86094e-05
2,680,134,134,3.51282e-06,4.85015e-06,6.86005e-05
2,680,135,135,2.35526e-06,9.6493e-06,3.86572e-05
2,680,136,136,4.61784e-06,4.85837e-06,6.85887e-05
2,680,137,137,1.84866e-06,4.32896e-06,6.85952e-05
2,680,138,138,0.000122616,1.87414e-05,6.86125e-05
2,680,139,139,0.000122616,1.87506e-05,6.86125e-05
2,680,140,140,0.000122616,1.93177e-05,6.81641e-05
2,680,141,141,0.000122616,2.16308e-05,6.76188e-05
2,680,142,142,1.05182e-05,1.63872e-05,5.76794e-05
2,680,143,143,1.65713e-06,9.97386e-06,6.86022e-05
2,680,144,144,0.000122616,2.0987e-05,6.73417e-05
2,680,145,145,3.46779e-06,6.56519e-05,6.85139e-05
2,680,146,146,1.56418e-05,1.22637e-05,6.8572e-05
2,680,147,147,0.000122616,2.23705e-05,6.85484e-05
2,680,148,148,1.68734e-06,4.9833e-06,6.57563e-05
2,680,149,149,5.22071e-06,2.71283e-05,6.86057e-05
2,680,150,150,0.000122616,1.87414e-05,6.86125e-05
2,680,151,151,1.49688e-05,5.35804e-05,6.86085e-05
2,680,152,152,0.000122616,2.25021e-05,6.59642e-05
2,680,153,153,2.996e-06,4.85974e-06,4.83622e-05
2,680,154,154,0.000122616,1.95539e-05,6.86118e-05
2,680,155,155,1.08774e-05,0.000105888,6.86125e-05
2,680,156,156,9.7475e-06,7.55869e-06,3.94798e-05
2,680,157,157,9.6892e-06,1.09252e-05,5.0112e-05
2,680,158,158,4.44976e-06,2.7753e-05,6.86062e-05
2,680,159,159,9.09368e-06,7.07951e-06,6.85842e-05
2,680,160,160,1.61235e-06,6.12107e-06,5.29791e-05
2,680,161,161,0.000120467,1.91874e-05,6.77266e-05
2,680,162,162,8.47571e-06,7.06369e-06,2.24986e-05
2,680,163,163,2.41972e-06,3.92665e-06,3.25416e-05
2,680,164,164,0.0001208,2.22427e-05,6.6017e-05
2,680,165,165,0.000122616,2.08515e-05,6.85342e-05
2,680,166,166,1.99002e-05,1.92108e-05,6.85928e-05
2,680,167,167,2.86917e-06,5.7179e-06,6.85818e-05
2,680,168,168,4.93101e-06,8.24729e-06,5.8206e-05
2,680,169,169,0.000122616,2.00606e-05,6.76676e-05
2,680,170,170,0.000122616,2.22327e-05,6.79802e-05
2,680,171,171,3.76107e-06,1.71698e-05,6.86031e-05
2,680,172,172,7.5775e-05,1.72249e-05,6.861e-05
2,680,173,173,8.16083e-06,6.57412e-06,6.8585e-05
2,680,174,174,1.67103e-05,3.00887e-05,6.50722e-05
2,680,175,175,8.46504e-06,8.78705e-06,4.36852e-05
2,680,176,176,2.23958e-06,4.4103e-06,4.98495e-05
2,680,177,177,1.082e-05,2.59037e-05,5.94388e-05
2,680,178,178,0.000122616,2.19547e-05,6.71304e-05
2,680,179,179,1.05776e-05,6.37843e-06,5.22415e-05
2,680,180,180,4.50525e-06,1.18298e-05,6.86068e-05
2,680,181,181,3.04286e-06,1.71998e-05,6.86079e-05
2,680,182,182,5.67852e-06,5.30223e-06,4.38098e-05
2,680,183,183,3.02756e-06,1.23413e-05,6.72021e-05
2,680,184,184,2.56696e-06,6.18974e-06,3.69273e-05
2,680,185,185,1.03367e-05,0.000105134,6.85894e-05
2,680,186,186,0.000122616,2.09563e-05,6.86122e-05
2,680,187,187,0.000122616,2.09861e-05,6.63242e-05
2,680,188,188,5.16107e-06,9.61976e-05,6.86125e-05
2,680,189,189,1.42932e-05,1.66224e-05,5.86557e-05
2,680,190,190,0.000122616,1.99353e-05,6.71042e-05
2,680,191,191,1.81726e-06,1.14304e-05,6.66978e-05
2,680,192,192,1.27686e-05,1.04824e-05,6.85737e-05
2,680,193,193,8.70248e-05,1.5262e-05,6.86119e-05
2,680,194,194,8.3075e-06,7.11763e-06,6.56821e-05
2,680,195,195,0.000122616,2.2945e-05,6.8612e-05
2,680,196,196,9.7674e-06,5.76734e-06,6.86014e-05
2,680,197,197,1.62253e-05,7.05557e-05,6.83955e-05
2,680,198,198,1.81909e-06,1.73233e-05,6.37118e-05
2,680,base,base,3.86719e-06,5.31812e-06,6.2576e-05
3,920,0,0,3.48708e-06,5.67693e-06,6.86019e-05
3,920,1,1,0.000122576,2.0964e-05,6.72348e-05
3,920,2,2,1.97119e-06,4.34017e-06,4.95137e-05
3,920,3,3,0.000122576,2.2266e-05,6.74397e-05
3,920,4,4,2.09411e-06,4.73295e-05,6.80906e-05
3,920,5,5,0.000122576,2.26861e-05,6.63831e-05
3,920,6,6,5.68941e-06,1.07399e-05,4.12439e-05
3,920,7,7,0.000122576,2.09851e-05,6.65015e-05
3,920,8,8,1.29145e-05,1.30962e-05,6.86093e-05
3,920,9,9,1.62663e-06,4.82489e-05,6.86112e-05
3,920,10,10,5.75833e-06,8.28312e-06,6.85749e-05
3,920,11,11,1.82976e-05,8.3419e-06,5.40857e-05
3,920,12,12,3.95918e-06,6.1973e-06,5.08498e-05
3,920,13,13,7.90202e-06,6.62044e-06,6.64689e-05
3,920,14,14,0.000119514,2.12705e-05,6.40503e-05
3,920,15,15,3.0246e-05,1.208e-05,4.53949e-05
3,920,16,16,1.25292e-05,9.06159e-06,3.49799e-05
3,920,17,17,0.000122575,2.20408e-05,6.86121e-05
3,920,18,18,7.59663e-05,1.48885e-05,6.86124e-05
3,920,19,19,0.000122575,2.19381e-05,6.86121e-05
3,920,20,20,2.47586e-05,8.28743e-06,5.34495e-05
3,920,21,21,1.52722e-05,1.98936e-05,6.8597e-05
3,920,22,22,0.000122576,2.24587e-05,6.55956e-05
3,920,23,23,1.35379e-05,1.04678e-05,6.86084e-05
3,920,24,24,3.70608e-05,1.09898e-05,6.21276e-05
3,920,25,25,7.0126e-06,6.988e-06,2.63151e-05
3,920,26,26,1.71098e-06,2.57291e-05,6.86078e-05
3,920,27,27,2.74402e-06,4.00668e-06,5.93766e-05
3,920,28,28,0.000122575,2.15109e-05,6.86122e-05
3,920,29,29,9.38914e-06,7.38746e-06,5.44853e-05
3,920,30,30,8.09441e-06,1.70526e-05,6.86095e-05
3,920,31,31,0.000122576,2.34419e-05,6.79828e-05
3,920,32,32,4.00285e-06,6.96857e-06,6.85954e-05
3,920,33,33,2.262e-05,9.27188e-06,6.86088e-05
3,920,34,34,0.000122575,2.00167e-05,6.84872e-05
3,920,35,35,1.59905e-06,2.90084e-05,6.8609e-05
3,920,36,36,0.000122575,1.99588e-05,6.83231e-05
3,920,37,37,4.80134e-06,8.5505e-06,5.05955e-05
3,920,38,38,6.10303e-06,1.44514e-05,6.85998e-05
3,920,39,39,5.05527e-06,6.44138e-06,6.86035e-05
3,920,40,40,0.000122576,2.11362e-05,6.7448e-05
3,920,41,41,0.000122576,2.26397e-05,6.77342e-05
3,920,42,42,0.000122575,1.94024e-05,6.85791e-05
3,920,43,43,0.000122576,2.31277e-05,6.39621e-05
3,920,44,44,8.09871e-06,1.05991e-05,5.44366e-05
3,920,45,45,9.83749e-06,1.14454e-05,6.85688e-05
3,920,46,46,1.74941e-05,7.93354e-06,6.86024e-05
3,920,47,47,0.000122575,1.99428e-05,6.84008e-05
3,920,48,48,4.15045e-06,5.26687e-06,6.42388e-05
3,920,49,49,0.000122576,2.10345e-05,6.8202e-05
3,920,50,50,0.000122575,2.15103e-05,6.86122e-05
3,920,51,51,3.15987e-06,6.35802e-05,6.70164e-05
3,920,52,52,1.00779e-05,0.000104761,6.86031e-05
3,920,53,53,3.07449e-06,6.09591e-06,6.73792e-05
3,920,54,54,0.000122575,2.10393e-05,6.86122e-05
3,920,55,55,4.60578e-06,5.44049e-06,2.3029e-05
3,920,56,56,0.000122576,2.2455e-05,6.77501e-05
3,920,57,57,0.000122576,2.15528e-05,6.44846e-05
3,920,58,58,0.000122576,2.18068e-05,6.32546e-05
3,920,59,59,1.89084e-06,4.35354e-06,3.27509e-05
3,920,60,60,1.80798e-06,4.45647e-06,6.85869e-05
3,920,61,61,1.60382e-06,4.52955e-06,3.63103e-05
3,920,62,62,1.47579e-05,1.10148e-05,6.85857e-05
3,920,63,63,0.000122575,2.03621e-05,6.86123e-05
3,920,64,64,2.78693e-06,6.701e-06,5.16833e-05
3,920,65,65,1.59562e-06,6.25345e-06,5.25816e-05
3,920,66,66,9.07469e-06,7.25033e-06,6.85863e-05
3,920,67,67,0.000122576,2.18704e-05,6.72733e-05
3,920,68,68,3.30475e-05,1.3304e-05,6.75655e-05
3,920,69,69,0.000122575,2.20601e-05,6.86121e-05
3,920,70,70,3.15041e-06,4.83596e-06,5.38659e-05
3,920,71,71,6.43126e-06,2.71568e-05,5.57667e-05
3,920,72,72,0.000122576,2.08549e-05,6.78795e-05
3,920,73,73,0.000122576,2.32077e-05,6.79135e-05
3,920,74,74,2.49191e-05,1.05742e-05,5.784e-05
3,920,75,75,1.66873e-05,3.45569e-05,6.86034e-05
3,920,76,76,4.60099e-06,5.76162e-06,6.54078e-05
3,920,77,77,1.19742e-05,8.78852e-06,4.82999e-05
3,920,78,78,0.000122575,2.02022e-05,6.86123e-05
3,920,79,79,1.20673e-05,9.34987e-06,6.8577e-05
3,920,80,80,1.87703e-06,4.46819e-06,6.85984e-05
3,920,81,81,0.00012258,1.87367e-05,6.86125e-05
3,920,82,82,1.33525e-05,9.76533e-06,3.39838e-05
3,920,83,83,0.000122575,1.99259e-05,6.85164e-05
3,920,84,84,0.000122576,2.09255e-05,6.69358e-05
3,920,85,85,0.000122575,2.20286e-05,6.86121e-05
3,920,86,86,9.68393e-06,1.32717e-05,6.86088e-05
3,920,87,87,8.75826e-06,7.15638e-06,5.50728e-05
3,920,88,88,8.18801e-06,6.57844e-06,6.85842e-05
3,920,89,89,1.90761e-06,2.64765e-05,5.1402e-05
3,920,90,90,4.21225e-06,5.81894e-06,3.27434e-05
3,920,91,91,2.05187e-06,4.41289e-06,5.06403e-05
3,920,92,92,1.29629e-05,4.00477e-05,6.86062e-05
3,920,93,93,0.000122575,2.01919e-05,6.86123e-05
3,920,94,94,5.90099e-06,1.88696e-05,5.81959e-05
3,920,95,95,1.84495e-06,3.80951e-06,3.70459e-05
3,920,96,96,3.51102e-06,8.09808e-06,5.7174e-05
3,920,97,97,0.000122575,2.16758e-05,6.86121e-05
3,920,98,98,0.000122576,1.98856e-05,6.79326e-05
3,920,99,99,2.03309e-06,7.58826e-06,5.45876e-05
3,920,100,100,7.65784e-06,1.72542e-05,6.86004e-05
3,920,101,101,9.21035e-06,5.88984e-06,6.58532e-05
3,920,102,102,6.48358e-06,6.66247e-06,2.89027e-05
3,920,103,103,0.000122575,2.11331e-05,6.86122e-05
3,920,104,104,5.16231e-06,4.7256e-06,6.86e-05
3,920,105,105,1.21092e-05,1.00878e-05,6.85741e-05
3,920,106,106,3.44361e-06,1.74244e-05,6.77482e-05
3,920,107,107,0.000122576,2.32927e-05,6.81589e-05
3,920,108,108,0.000109143,2.00105e-05,6.50505e-05
3,920,109,109,1.40858e-05,1.73211e-05,4.42892e-05
3,920,110,110,3.02752e-06,3.59828e-05,6.73047e-05
3,920,111,111,2.15338e-05,8.47924e-06,6.05325e-05
3,920,112,112,9.06849e-05,1.73856e-05,6.86114e-05
3,920,113,113,1.65431e-06,1.02042e-05,4.98302e-05
3,920,114,114,0.000122575,1.98546e-05,6.86124e-05
3,920,115,115,0.000122576,2.24916e-05,6.7037e-05
3,920,116,116,0.000122575,1.90545e-05,6.84584e-05
3,920,117,117,7.07525e-06,6.96315e-06,5.98649e-05
3,920,118,118,0.000122576,2.05994e-05,6.65703e-05
3,920,119,119,6.0403e-05,1.55177e-05,5.66219e-05
3,920,120,120,7.15136e-06,7.94152e-06,6.85924e-05
3,920,121,121,3.28164e-06,1.36754e-05,6.86018e-05
3,920,122,122,3.83506e-06,1.09815e-05,5.46763e-05
3,920,123,123,8.14019e-06,9.21752e-06,6.85732e-05
3,920,124,124,3.92037e-06,5.44069e-05,5.97486e-05
3,920,125,125,2.08801e-05,9.31146e-06,5.17537e-05
3,920,126,126,1.22504e-05,9.68226e-06,6.81607e-05
3,920,127,127,4.20235e-05,1.06325e-05,6.81361e-05
3,920,128,128,1.60471e-06,4.0522e-06,5.26682e-05
3,920,129,129,1.88504e-06,4.59096e-06,6.85987e-05
3,920,130,130,0.000122575,1.88193e-05,6.85959e-05
3,920,131,131,0.000122575,2.03147e-05,6.86123e-05
3,920,132,132,0.000122575,2.15621e-05,6.86122e-05
3,920,133,133,3.3173e-06,4.10482e-05,6.86094e-05
3,920,134,134,3.51274e-06,4.85015e-06,6.86005e-05
3,920,135,135,2.35503e-06,9.6493e-06,3.86572e-05
3,920,136,136,4.61783e-06,4.85844e-06,6.85887e-05
3,920,137,137,1.84866e-06,4.32896e-06,6.85952e-05
3,920,138,138,0.00012258,1.87367e-05,6.86125e-05
3,920,139,139,0.00012258,1.87458e-05,6.86125e-05
3,920,140,140,0.000122576,1.93116e-05,6.81635e-05
3,920,141,141,0.000122576,2.16253e-05,6.76176e-05
3,920,142,142,1.05172e-05,1.63868e-05,5.7679e-05
3,920,143,143,1.65714e-06,9.97386e-06,6.86022e-05
3,920,144,144,0.000122576,2.09812e-05,6.73403e-05
3,920,145,145,3.46779e-06,6.56519e-05,6.85139e-05
3,920,146,146,1.56418e-05,1.22637e-05,6.8572e-05
3,920,147,147,0.000122575,2.23657e-05,6.85483e-05
3,920,148,148,1.68734e-06,4.9833e-06,6.57563e-05
3,920,149,149,5.22069e-06,2.71274e-05,6.86057e-05
3,920,150,150,0.00012258,1.87367e-05,6.86125e-05
3,920,151,151,1.49682e-05,5.35785e-05,6.86085e-05
3,920,152,152,0.000122576,2.24972e-05,6.59613e-05
3,920,153,153,2.996e-06,4.85974e-06,4.83622e-05
3,920,154,154,0.000122575,1.95478e-05,6.86118e-05
3,920,155,155,1.08773e-05,0.000105884,6.86125e-05
3,920,156,156,9.74745e-06,7.55869e-06,3.94798e-05
3,920,157,157,9.68915e-06,1.09248e-05,5.0112e-05
3,920,158,158,4.44975e-06,2.77527e-05,6.86062e-05
3,920,159,159,9.09364e-06,7.07951e-06,6.85842e-05
3,920,160,160,1.61251e-06,6.12107e-06,5.29791e-05
3,920,161,161,0.000120428,1.91815e-05,6.77256e-05
3,920,162,162,8.47567e-06,7.06369e-06,2.24986e-05
3,920,163,163,2.41965e-06,3.92664e-06,3.25416e-05
3,920,164,164,0.000120761,2.22379e-05,6.60143e-05
3,920,165,165,0.000122575,2.08457e-05,6.85341e-05
3,920,166,166,1.99002e-05,1.92102e-05,6.85928e-05
3,920,167,167,2.86917e-06,5.7179e-06,6.85818e-05
3,920,168,168,4.93067e-06,8.24729e-06,5.8206e-05
3,920,169,169,0.000122576,2.00544e-05,6.76665e-05
3,920,170,170,0.000122576,2.22276e-05,6.79794e-05
3,920,171,171,3.76106e-06,1.71698e-05,6.86031e-05
3,920,172,172,7.5757e-05,1.72226e-05,6.861e-05
3,920,173,173,8.16082e-06,6.57412e-06,6.8585e-05
3,920,174,174,1.67085e-05,3.00893e-05,6.50717e-05
3,920,175,175,8.465e-06,8.78704e-06,4.36852e-05
3,920,176,176,2.23958e-06,4.41048e-06,4.98493e-05
3,920,177,177,1.08195e-05,2.59037e-05,5.94386e-05
3,920,178,178,0.000122576,2.19495e-05,6.71287e-05
3,920,179,179,1.05765e-05,6.37843e-06,5.22406e-05
3,920,180,180,4.50496e-06,1.18298e-05,6.86068e-05
3,920,181,181,3.04282e-06,1.71998e-05,6.86079e-05
3,920,182,182,5.67852e-06,5.30222e-06,4.38099e-05
3,920,183,183,3.02756e-06,1.23413e-05,6.72021e-05
3,920,184,184,2.56696e-06,6.18974e-06,3.69273e-05
3,920,185,185,1.03362e-05,0.00010513,6.85893e-05
3,920,186,186,0.000122575,2.09505e-05,6.86122e-05
3,920,187,187,0.000122576,2.09803e-05,6.63216e-05
3,920,188,188,5.16076e-06,9.61944e-05,6.86125e-05
3,920,189,189,1.42926e-05,1.66224e-05,5.86557e-05
3,920,190,190,0.000122576,1.99292e-05,6.71025e-05
3,920,191,191,1.81726e-06,1.143e-05,6.66978e-05
3,920,192,192,1.27686e-05,1.04824e-05,6.85737e-05
3,920,193,193,8.69991e-05,1.52589e-05,6.86119e-05
3,920,194,194,8.30745e-06,7.11763e-06,6.56821e-05
3,920,195,195,0.000122575,2.29404e-05,6.8612e-05
3,920,196,196,9.76611e-06,5.76727e-06,6.86014e-05
3,920,197,197,1.62253e-05,7.05539e-05,6.83955e-05
3,920,198,198,1.81909e-06,1.73233e-05,6.37118e-05
3,920,base,base,3.86726e-06,5.3181e-06,6.25759e-05
